videoFile,groundTruthWords,predictedWords,Noun,Adverb,Adjective,Verb,Pointers,others,woodward
proteinas_94.mp4,['alone' 'cow' 'one' 'protein' 'within'],"['ADULT' 'BOY' 'ESCAPE' 'EXCLUDE' 'FIND' 'FUTURE' 'GO' 'INCREASE' 'LONDON'
 'LOW' 'MISS' 'MORNING' 'PAST' 'SLOW' 'TALL' 'TEACHER' 'TOMORROW' 'TOUCH']","['cow', 'protein']",['alone'],[],[],[],"['one', 'within']",[]
proteinas_122.mp4,['eat' 'many' 'weigh'],"['AMERICA' 'AREA' 'BEHAVIOUR' 'BODY' 'BORN' 'BOY' 'CHAIR' 'CHILD'
 'CHRISTMAS' 'CLOTHES' 'DEPTH' 'DESSERT' 'EMOTION' 'ENOUGH' 'EXCITED'
 'FREE' 'HAPPY' 'LOVELY' 'LOW' 'MAN' 'MANAGE' 'NICE' 'PLENTY' 'POOR'
 'PREGNANT' 'READY' 'RELAX' 'SAY' 'TENT' 'TIRED' 'TOILET' 'UPWARD' 'WANT']","['eat', 'weigh']",[],['many'],[],[],[],[]
proteinas_80.mp4,['E' 'N' 'P' 'R' 'talk' 'theme' 'today'],"['ADULT' 'ALWAYS' 'ANGRY' 'AREA' 'ARRIVE' 'BODY' 'BOY' 'CHAIR' 'CHILD'
 'CLOTHES' 'DEAF' 'DESSERT' 'DISAPPOINT' 'ENOUGH' 'EXCITED' 'FEEL' 'GO'
 'HEAVY' 'HOME' 'HURT' 'LIVE' 'LONDON' 'LOOK' 'LOW' 'MAN' 'MEAL' 'MORNING'
 'NICE' 'NUMBER' 'PAST' 'PREFER' 'PREGNANT' 'RAIN' 'RELAX' 'SAY' 'TALL'
 'THINK' 'TIRED' 'TOILET' 'TOMORROW' 'TOUCH' 'WANT' 'WOW']","['E', 'N', 'P', 'R', 'talk', 'theme', 'today']",[],[],[],[],[],[]
proteinas_81.mp4,['E' 'N' 'P' 'R' 'important' 'ingest' 'sense' 'strengthen'],"['AREA' 'ARRANGE' 'BEHAVIOUR' 'BODY' 'BOY' 'BREATHE' 'BUILD' 'CHAIR'
 'CHILD' 'CLOTHES' 'DEAF' 'DECORATE' 'DECREASE' 'DISAPPOINT' 'EMOTION'
 'ENDURE' 'ESCAPE' 'EXCITED' 'EXPECT' 'FLOCK' 'FREE' 'FULL' 'GO' 'GOOD'
 'HISTORY' 'LOOK' 'LOW' 'MEAL' 'MIX' 'MORNING' 'PANIC' 'PRIEST' 'READY'
 'RELAX' 'SATURDAY' 'SAY' 'SELF' 'SPREAD' 'TALL' 'TIRED' 'UPWARD']","['E', 'N', 'P', 'R', 'ingest', 'sense', 'strengthen']",[],['important'],[],[],[],[]
proteinas_123.mp4,['hard' 'uman'],"['BECKON' 'BEHAVIOUR' 'BOY' 'DEAF' 'DISAPPOINT' 'GO' 'GOOD' 'KNOW' 'LOW'
 'MORNING' 'PAST' 'READY' 'SAY' 'SHOULDER' 'SINCE' 'TALL' 'THINK' 'TOUCH'
 'WANT']",['uman'],[],['hard'],[],[],[],[]
proteinas_95.mp4,['different'],"['AREA' 'BACK' 'BECKON' 'BOY' 'GO' 'MISS' 'MORNING' 'NEXT' 'PAST' 'PEOPLE'
 'SAY' 'SELF' 'TOMORROW' 'TOUCH' 'TRAIN']",[],[],['different'],[],[],[],[]
proteinas_137.mp4,['?' 'together'],"['AGREE' 'ANGRY' 'BORROW' 'BROTHER' 'CHAIR' 'CLOTHES' 'CRASH' 'DECORATE'
 'ESCAPE' 'FLOCK' 'FREE' 'FULL' 'GO' 'HELP' 'LOSE' 'LOW' 'MIX' 'OPEN'
 'PARTNER' 'PRAISE' 'REGULAR' 'RICH' 'SEPARATE' 'SPREAD' 'STADIUM' 'TALL'
 'TENT' 'WEEKEND']",[],['together'],[],[],[],[],[]
proteinas_42.mp4,['Yes'],"['BOY' 'DISAPPOINT' 'GO' 'HOME' 'LONDON' 'LOW' 'MORNING' 'PAST' 'SHOULDER'
 'TOUCH']",[],[],[],[],[],['Yes'],[]
proteinas_56.mp4,['.' 'N' 'NN' 'Quinoa' 'eat' 'everything' 'good' 'meat' 'tell' 'vitamins'],"['ALWAYS' 'ANGRY' 'ARRANGE' 'BEACH' 'BEHAVIOUR' 'BELFAST' 'BODY' 'BOY'
 'BREATHE' 'BUILD' 'CHAIR' 'CHILD' 'CLOTHES' 'CRASH' 'DEAF' 'DEPTH'
 'DESSERT' 'DOOR' 'ENOUGH' 'ESCAPE' 'EXCITED' 'FIND' 'FLOCK' 'FREE' 'FULL'
 'GOOD' 'GROUP' 'HEALTHY' 'LAUGH' 'LONDON' 'LOW' 'MANAGE' 'MIX' 'MORNING'
 'NICE' 'PANIC' 'READY' 'RELAX' 'SAY' 'SHOULDER' 'SURPRISE' 'TENT' 'TIRED'
 'TOILET' 'TOMORROW' 'UNIT' 'WANT' 'WATER' 'WITHOUT']","['N', 'NN', 'Quinoa', 'eat', 'everything', 'meat', 'tell', 'vitamins']",[],['good'],[],[],[],"['good', 'meat']"
proteinas_68.mp4,['think'],"['ANGRY' 'BOY' 'CLOTHES' 'DEAF' 'GOOD' 'LONDON' 'LOW' 'MORNING' 'NEXT'
 'NICE' 'PAST' 'RICH' 'RIGHT' 'SAY' 'SINCE' 'TALL' 'TOUCH']",['think'],[],[],[],[],[],[]
proteinas_40.mp4,['watch'],[],['watch'],[],[],[],[],[],[]
proteinas_54.mp4,['eat' 'strong'],"['ARRIVE' 'BOY' 'ENOUGH' 'FLOCK' 'LONDON' 'LOW' 'MORNING' 'NICE' 'PAST'
 'PLENTY' 'SHOULDER' 'TALL' 'TOUCH' 'WOMAN']",['eat'],[],['strong'],[],[],[],[]
proteinas_109.mp4,['contain' 'equal' 'everything' 'protein'],"['ACT' 'ALWAYS' 'ANGRY' 'AREA' 'ARRANGE' 'ARRIVE' 'BACK' 'BALL'
 'BEHAVIOUR' 'BODY' 'BOY' 'BUILD' 'BUY' 'CHAIR' 'CHRISTMAS' 'CLOTHES'
 'DANCE' 'DEAF' 'DECREASE' 'DESSERT' 'DIG' 'ENOUGH' 'EQUAL' 'ESCAPE'
 'EXCHANGE' 'EXCITED' 'FINISH' 'FLOCK' 'FREE' 'FULL' 'GO' 'HOUSE' 'HURT'
 'INCREASE' 'LAPTOP' 'LAUGH' 'LOVELY' 'LOW' 'MAN' 'MANAGE' 'MEAL' 'MISS'
 'MIX' 'MORNING' 'MOTHER' 'NICE' 'NUMBER' 'PANIC' 'PARTY' 'PAST' 'POUND'
 'READY' 'RED' 'REGULAR' 'RELAX' 'SATURDAY' 'SAY' 'SHOULDER' 'SINCE'
 'SPREAD' 'SURPRISE' 'TALL' 'TEACH' 'TENT' 'TIRED' 'TOILET' 'TOMORROW'
 'TOUCH' 'UPWARD' 'WANT' 'WITHOUT' 'WOW']","['contain', 'everything', 'protein']",[],['equal'],[],[],[],[]
proteinas_121.mp4,[],"['ADD' 'ALRIGHT' 'ALWAYS' 'AREA' 'ARRIVE' 'BECKON' 'BEHAVIOUR' 'BODY'
 'BORN' 'BOY' 'BRING' 'CHAIR' 'CHILD' 'CLOSED' 'CLOTHES' 'COVER' 'DEAF'
 'DIRTY' 'EMPTY' 'ENOUGH' 'ESCAPE' 'FALL' 'FINISH' 'FLOCK' 'FOREIGN'
 'FREE' 'FUTURE' 'GO' 'GOOD' 'HOME' 'KNOW' 'LAUGH' 'LONDON' 'LOOK' 'LOW'
 'MAN' 'MERGE' 'MIX' 'MORNING' 'MOVE' 'NICE' 'PAST' 'PAY' 'READY' 'RELAX'
 'SAY' 'SHOULDER' 'SINCE' 'SLOW' 'TALL' 'TEA' 'TIRED' 'TOILET' 'TOMORROW'
 'TOUCH' 'WANT']",[],[],[],[],[],[],[]
proteinas_83.mp4,['Yes' 'different' 'sense' 'strong' 'three' 'within'],"['AMERICA' 'AREA' 'BOY' 'CLOTHES' 'CRY' 'DISAPPOINT' 'EXCITED' 'FREE' 'GO'
 'GOOD' 'INFORMATION' 'LONDON' 'LOW' 'MEAL' 'MEANING' 'MORNING' 'PAST'
 'PRIEST' 'RELAX' 'SATURDAY' 'SHOULDER' 'SHOW' 'SINCE' 'SURPRISE' 'TENT'
 'TOUCH' 'UNIT' 'WOMAN']",['sense'],[],"['different', 'strong']",[],[],"['Yes', 'three', 'within']",[]
proteinas_135.mp4,['G-R' 'excuse' 'many' 'protein' 'sort' 'think' 'weigh'],"['ACT' 'ADULT' 'ALWAYS' 'ANGRY' 'BEACH' 'BEHAVIOUR' 'BODY' 'BORN' 'BOY'
 'BREATHE' 'BUILD' 'CHAIR' 'CHILD' 'CLOTHES' 'COVER' 'DEAF' 'DECREASE'
 'DIRTY' 'DISAPPOINT' 'DOOR' 'EMOTION' 'ENOUGH' 'ESCAPE' 'EXCITED'
 'EXPENSIVE' 'FALL' 'FEEL' 'FINISH' 'FLOCK' 'FREE' 'GIRL' 'GO' 'HEALTHY'
 'HURT' 'ILL' 'INCREASE' 'INFLUENCE' 'KNOW' 'LAPTOP' 'LONDON' 'LOOK' 'LOW'
 'MAN' 'MEAL' 'MORNING' 'MOTHER' 'MOVE' 'NICE' 'PARTY' 'PAST' 'PAY' 'PLAY'
 'POOR' 'PREGNANT' 'READY' 'RELAX' 'RETIRE' 'RUN' 'SAY' 'SHOULDER' 'SINCE'
 'START' 'SURPRISE' 'TALL' 'TEACH' 'TENT' 'TIDY' 'TIRED' 'TOILET'
 'TOMORROW' 'TOUCH' 'WANT' 'WITHOUT' 'WOW']","['G-R', 'excuse', 'protein', 'sort', 'think', 'weigh']",[],['many'],[],[],[],[]
proteinas_97.mp4,['animal' 'second' 'vegetables'],"['ACT' 'ANGRY' 'CLOTHES' 'CRY' 'DEPTH' 'EXCITED' 'FINISH' 'FLOCK'
 'INFORMATION' 'MEAL' 'NEAR' 'NOTHING' 'PLAY' 'PRIEST' 'REDUCE' 'RELAX'
 'SHOULDER' 'TENT' 'WITHOUT']","['animal', 'vegetables']",[],['second'],[],[],[],['animal']
proteinas_96.mp4,['PriiMero'],['ALWAYS' 'BOY' 'LOVELY' 'MAN' 'NICE' 'SAY' 'TOMORROW'],['PriiMero'],[],[],[],[],[],[]
proteinas_134.mp4,['Ready' 'bring' 'kid'],"['ATMOSPHERE' 'BEHAVIOUR' 'BODY' 'BUILD' 'CHAIR' 'CHILD' 'CLOTHES' 'DIRTY'
 'EMPTY' 'ESCAPE' 'FLOCK' 'FREE' 'FULL' 'GO' 'LOW' 'MANAGE' 'MERGE' 'MIX'
 'MORNING' 'MOVE' 'RELAX' 'TALL' 'TIDY' 'TOILET' 'WOW']","['bring', 'kid']",[],['Ready'],[],[],[],[]
proteinas_82.mp4,['1' 'B' 'C' 'Group' 'H' 'R' 'count' 'eat' 'fat' 'good' 'little' 'protein'],"['ACT' 'AMERICA' 'AREA' 'ARRANGE' 'AUDIENCE' 'BANDAGE' 'BEACH' 'BEHAVIOUR'
 'BODY' 'BOY' 'BUILD' 'CHAIR' 'CLOTHES' 'DEAF' 'DESSERT' 'DOOR' 'ENGLAND'
 'ENOUGH' 'ESCAPE' 'EXPAND' 'EXPLAIN' 'FLOCK' 'FOOTBALL' 'FRIGHTENED' 'GO'
 'GROUP' 'KNOW' 'LAPTOP' 'LONDON' 'LOW' 'MANAGE' 'MISS' 'MIX' 'MORNING'
 'MOVE' 'NEVER' 'NOTHING' 'PARK' 'PARTY' 'PAST' 'PEOPLE' 'PERFECT' 'POOR'
 'PREGNANT' 'READY' 'RELAX' 'SAY' 'SPREAD' 'SURPRISE' 'SURROUNDINGS'
 'TALL' 'TEACH' 'THINK' 'TOP' 'TOUCH' 'UNIT' 'WANT' 'WAR' 'WITHOUT']","['B', 'Group', 'H', 'R', 'count', 'eat', 'fat', 'protein']",[],"['good', 'little']",[],[],['1'],"['count', 'fat', 'good']"
proteinas_120.mp4,['G-R' 'fifth' 'five' 'kid' 'protein' 'sixth' 'zero'],"['ADD' 'ALWAYS' 'AREA' 'ARRANGE' 'BEHAVIOUR' 'BODY' 'BOY' 'BUILD' 'CHAIR'
 'CHILD' 'CLOTHES' 'DEAF' 'DIRTY' 'ENDURE' 'ENOUGH' 'ESCAPE' 'FINISH'
 'FLOCK' 'FREE' 'FULL' 'GO' 'GOOD' 'HOME' 'HURT' 'KNOW' 'LOOK' 'LOW' 'MAN'
 'MERGE' 'MOVE' 'NICE' 'NUMBER' 'PANIC' 'PAST' 'PLENTY' 'PREGNANT' 'RELAX'
 'SAY' 'SURPRISE' 'TIRED' 'TOUCH' 'WANT' 'WOW']","['G-R', 'fifth', 'kid', 'protein', 'sixth', 'zero']",[],[],[],[],['five'],[]
proteinas_108.mp4,['G-R' 'eat' 'five' 'zero'],"['ALWAYS' 'AREA' 'ARRIVE' 'BABY' 'BEHAVIOUR' 'BOY' 'CHAIR' 'CHILD'
 'COMMUNIST' 'DEAF' 'DESSERT' 'ENOUGH' 'ESCAPE' 'FOREIGN' 'FRIGHTENED'
 'FULL' 'FUTURE' 'GO' 'HAPPY' 'HEAVY' 'LAPTOP' 'LAUGH' 'LONDON' 'LOVELY'
 'LOW' 'MAN' 'MEANING' 'MOTHER' 'NICE' 'PARK' 'PAST' 'PLENTY' 'POOR'
 'PREGNANT' 'SAY' 'STILL' 'SURPRISE' 'TALL' 'TOILET' 'TOMORROW' 'TOUCH']","['G-R', 'eat', 'zero']",[],[],[],[],['five'],[]
proteinas_55.mp4,['Yes' 'easy' 'try'],"['BABY' 'BEACH' 'BODY' 'CLOTHES' 'DEPTH' 'DISCUSS' 'ESCAPE' 'EXCITED'
 'FREE' 'GIVE' 'HAPPY' 'HURT' 'LAPTOP' 'LOW' 'MANAGE' 'MIX' 'MOTHER'
 'POOR' 'RELAX' 'TIRED' 'WOW']",['try'],[],['easy'],[],[],['Yes'],[]
proteinas_41.mp4,[],['GOOD' 'LOOK'],[],[],[],[],[],[],[]
proteinas_69.mp4,['/' '?' 'different' 'eat' 'know' 'learn' 'many' 'think' 'value'],"['ADULT' 'ANGRY' 'AREA' 'ARRIVE' 'BODY' 'CHAIR' 'CLOTHES' 'DECREASE'
 'DISAPPOINT' 'DISCUSS' 'EXPAND' 'FLOCK' 'FOREIGN' 'FREE' 'GO' 'HOME'
 'INCREASE' 'LONDON' 'LOW' 'MORNING' 'PREGNANT' 'RELAX' 'SEPARATE'
 'SHOULDER' 'TALL' 'TENT' 'TIRED' 'TOILET' 'TOUCH' 'UNIT']","['/', 'eat', 'learn', 'think', 'value']",[],"['different', 'many']",['know'],[],[],[]
