Name,ClassId,TR,EN
signer0_sample651,139,nine,grandmother
signer0_sample967,139,nine,grandmother
signer0_sample1056,139,nine,grandmother
signer2_sample41,139,nine,grandmother
signer2_sample47,139,nine,grandmother
signer2_sample330,139,nine,grandmother
signer2_sample396,139,nine,grandmother
signer2_sample501,139,nine,grandmother
signer2_sample856,139,nine,grandmother
signer3_sample64,139,nine,grandmother
signer3_sample105,139,nine,grandmother
signer3_sample638,139,nine,grandmother
signer4_sample429,139,nine,grandmother
signer4_sample508,139,nine,grandmother
signer4_sample529,139,nine,grandmother
signer5_sample469,139,nine,grandmother
signer5_sample557,139,nine,grandmother
signer5_sample597,139,nine,grandmother
signer7_sample40,139,nine,grandmother
signer7_sample141,139,nine,grandmother
signer7_sample354,139,nine,grandmother
signer7_sample516,139,nine,grandmother
signer7_sample574,139,nine,grandmother
signer7_sample930,139,nine,grandmother
signer7_sample1214,139,nine,grandmother
signer7_sample1582,139,nine,grandmother
signer7_sample1723,139,nine,grandmother
signer7_sample1790,139,nine,grandmother
signer7_sample2208,139,nine,grandmother
signer7_sample2521,139,nine,grandmother
signer8_sample76,139,nine,grandmother
signer8_sample144,139,nine,grandmother
signer8_sample190,139,nine,grandmother
signer8_sample358,139,nine,grandmother
signer8_sample371,139,nine,grandmother
signer8_sample1076,139,nine,grandmother
signer8_sample1387,139,nine,grandmother
signer8_sample1697,139,nine,grandmother
signer8_sample1943,139,nine,grandmother
signer8_sample1950,139,nine,grandmother
signer8_sample2227,139,nine,grandmother
signer8_sample2637,139,nine,grandmother
signer9_sample305,139,nine,grandmother
signer9_sample469,139,nine,grandmother
signer9_sample484,139,nine,grandmother
signer10_sample155,139,nine,grandmother
signer10_sample523,139,nine,grandmother
signer10_sample537,139,nine,grandmother
signer12_sample20,139,nine,grandmother
signer12_sample193,139,nine,grandmother
signer12_sample264,139,nine,grandmother
signer12_sample334,139,nine,grandmother
signer12_sample680,139,nine,grandmother
signer12_sample1601,139,nine,grandmother
signer12_sample1732,139,nine,grandmother
signer12_sample1743,139,nine,grandmother
signer12_sample1767,139,nine,grandmother
signer13_sample152,139,nine,grandmother
signer13_sample322,139,nine,grandmother
signer13_sample329,139,nine,grandmother
signer13_sample643,139,nine,grandmother
signer13_sample824,139,nine,grandmother
signer13_sample1002,139,nine,grandmother
signer13_sample1111,139,nine,grandmother
signer13_sample1291,139,nine,grandmother
signer13_sample1874,139,nine,grandmother
signer15_sample63,139,nine,grandmother
signer15_sample351,139,nine,grandmother
signer17_sample318,139,nine,grandmother
signer17_sample348,139,nine,grandmother
signer19_sample370,139,nine,grandmother
signer19_sample469,139,nine,grandmother
signer19_sample485,139,nine,grandmother
signer20_sample207,139,nine,grandmother
signer20_sample304,139,nine,grandmother
signer20_sample466,139,nine,grandmother
signer21_sample4,139,nine,grandmother
signer21_sample393,139,nine,grandmother
signer21_sample395,139,nine,grandmother
signer22_sample138,139,nine,grandmother
signer22_sample193,139,nine,grandmother
signer22_sample488,139,nine,grandmother
signer23_sample18,139,nine,grandmother
signer23_sample159,139,nine,grandmother
signer23_sample263,139,nine,grandmother
signer24_sample5,139,nine,grandmother
signer24_sample401,139,nine,grandmother
signer24_sample542,139,nine,grandmother
signer26_sample158,139,nine,grandmother
signer26_sample350,139,nine,grandmother
signer26_sample578,139,nine,grandmother
signer28_sample280,139,nine,grandmother
signer28_sample523,139,nine,grandmother
signer28_sample533,139,nine,grandmother
signer29_sample174,139,nine,grandmother
signer29_sample349,139,nine,grandmother
signer29_sample433,139,nine,grandmother
signer31_sample191,139,nine,grandmother
signer31_sample407,139,nine,grandmother
signer31_sample450,139,nine,grandmother
signer32_sample290,139,nine,grandmother
signer32_sample543,139,nine,grandmother
signer32_sample606,139,nine,grandmother
signer33_sample100,139,nine,grandmother
signer33_sample126,139,nine,grandmother
signer33_sample201,139,nine,grandmother
signer36_sample71,139,nine,grandmother
signer36_sample78,139,nine,grandmother
signer36_sample243,139,nine,grandmother
signer37_sample311,139,nine,grandmother
signer37_sample353,139,nine,grandmother
signer37_sample610,139,nine,grandmother
signer38_sample232,139,nine,grandmother
signer38_sample483,139,nine,grandmother
signer38_sample626,139,nine,grandmother
signer40_sample96,139,nine,grandmother
signer40_sample154,139,nine,grandmother
signer40_sample557,139,nine,grandmother
signer41_sample26,139,nine,grandmother
signer41_sample55,139,nine,grandmother
signer41_sample315,139,nine,grandmother
signer42_sample270,139,nine,grandmother
signer42_sample299,139,nine,grandmother
signer42_sample497,139,nine,grandmother
signer0_sample8,225,zor,difficult
signer0_sample103,225,zor,difficult
signer0_sample251,225,zor,difficult
signer0_sample673,225,zor,difficult
signer0_sample1139,225,zor,difficult
signer0_sample1145,225,zor,difficult
signer2_sample133,225,zor,difficult
signer2_sample428,225,zor,difficult
signer2_sample551,225,zor,difficult
signer2_sample597,225,zor,difficult
signer2_sample688,225,zor,difficult
signer2_sample1304,225,zor,difficult
signer3_sample176,225,zor,difficult
signer3_sample228,225,zor,difficult
signer3_sample388,225,zor,difficult
signer4_sample76,225,zor,difficult
signer4_sample136,225,zor,difficult
signer4_sample342,225,zor,difficult
signer5_sample48,225,zor,difficult
signer5_sample60,225,zor,difficult
signer5_sample606,225,zor,difficult
signer7_sample295,225,zor,difficult
signer7_sample474,225,zor,difficult
signer7_sample953,225,zor,difficult
signer7_sample1151,225,zor,difficult
signer7_sample1299,225,zor,difficult
signer7_sample1362,225,zor,difficult
signer7_sample1761,225,zor,difficult
signer7_sample1929,225,zor,difficult
signer7_sample2069,225,zor,difficult
signer7_sample2145,225,zor,difficult
signer7_sample2214,225,zor,difficult
signer7_sample2643,225,zor,difficult
signer8_sample273,225,zor,difficult
signer8_sample346,225,zor,difficult
signer8_sample399,225,zor,difficult
signer8_sample795,225,zor,difficult
signer8_sample1075,225,zor,difficult
signer8_sample1576,225,zor,difficult
signer8_sample1957,225,zor,difficult
signer8_sample2202,225,zor,difficult
signer8_sample2226,225,zor,difficult
signer8_sample2379,225,zor,difficult
signer8_sample2382,225,zor,difficult
signer8_sample2573,225,zor,difficult
signer9_sample290,225,zor,difficult
signer9_sample509,225,zor,difficult
signer9_sample633,225,zor,difficult
signer10_sample209,225,zor,difficult
signer10_sample482,225,zor,difficult
signer10_sample651,225,zor,difficult
signer12_sample94,225,zor,difficult
signer12_sample194,225,zor,difficult
signer12_sample203,225,zor,difficult
signer12_sample428,225,zor,difficult
signer12_sample434,225,zor,difficult
signer12_sample600,225,zor,difficult
signer12_sample919,225,zor,difficult
signer12_sample1041,225,zor,difficult
signer12_sample1931,225,zor,difficult
signer13_sample424,225,zor,difficult
signer13_sample449,225,zor,difficult
signer13_sample473,225,zor,difficult
signer13_sample808,225,zor,difficult
signer13_sample817,225,zor,difficult
signer13_sample899,225,zor,difficult
signer13_sample1034,225,zor,difficult
signer13_sample1385,225,zor,difficult
signer13_sample1483,225,zor,difficult
signer15_sample378,225,zor,difficult
signer15_sample392,225,zor,difficult
signer17_sample238,225,zor,difficult
signer17_sample283,225,zor,difficult
signer19_sample9,225,zor,difficult
signer19_sample87,225,zor,difficult
signer19_sample358,225,zor,difficult
signer20_sample150,225,zor,difficult
signer20_sample151,225,zor,difficult
signer20_sample486,225,zor,difficult
signer21_sample105,225,zor,difficult
signer21_sample372,225,zor,difficult
signer21_sample479,225,zor,difficult
signer22_sample441,225,zor,difficult
signer22_sample541,225,zor,difficult
signer23_sample79,225,zor,difficult
signer23_sample298,225,zor,difficult
signer23_sample336,225,zor,difficult
signer24_sample105,225,zor,difficult
signer24_sample193,225,zor,difficult
signer24_sample646,225,zor,difficult
signer26_sample149,225,zor,difficult
signer26_sample205,225,zor,difficult
signer26_sample230,225,zor,difficult
signer28_sample301,225,zor,difficult
signer28_sample360,225,zor,difficult
signer28_sample593,225,zor,difficult
signer29_sample73,225,zor,difficult
signer29_sample258,225,zor,difficult
signer29_sample514,225,zor,difficult
signer31_sample287,225,zor,difficult
signer32_sample189,225,zor,difficult
signer32_sample408,225,zor,difficult
signer32_sample494,225,zor,difficult
signer33_sample6,225,zor,difficult
signer33_sample262,225,zor,difficult
signer33_sample500,225,zor,difficult
signer36_sample171,225,zor,difficult
signer36_sample252,225,zor,difficult
signer36_sample424,225,zor,difficult
signer37_sample124,225,zor,difficult
signer37_sample367,225,zor,difficult
signer37_sample421,225,zor,difficult
signer38_sample82,225,zor,difficult
signer38_sample206,225,zor,difficult
signer38_sample222,225,zor,difficult
signer41_sample216,225,zor,difficult
signer41_sample345,225,zor,difficult
signer41_sample548,225,zor,difficult
signer42_sample71,225,zor,difficult
signer42_sample238,225,zor,difficult
signer42_sample635,225,zor,difficult
signer0_sample9,102,kahvalti,breakfast
signer0_sample146,102,kahvalti,breakfast
signer0_sample458,102,kahvalti,breakfast
signer0_sample999,102,kahvalti,breakfast
signer0_sample1043,102,kahvalti,breakfast
signer0_sample1292,102,kahvalti,breakfast
signer2_sample459,102,kahvalti,breakfast
signer2_sample548,102,kahvalti,breakfast
signer2_sample610,102,kahvalti,breakfast
signer2_sample838,102,kahvalti,breakfast
signer2_sample867,102,kahvalti,breakfast
signer2_sample1189,102,kahvalti,breakfast
signer3_sample149,102,kahvalti,breakfast
signer3_sample279,102,kahvalti,breakfast
signer3_sample476,102,kahvalti,breakfast
signer4_sample6,102,kahvalti,breakfast
signer4_sample94,102,kahvalti,breakfast
signer4_sample436,102,kahvalti,breakfast
signer5_sample46,102,kahvalti,breakfast
signer5_sample108,102,kahvalti,breakfast
signer5_sample359,102,kahvalti,breakfast
signer7_sample114,102,kahvalti,breakfast
signer7_sample645,102,kahvalti,breakfast
signer7_sample913,102,kahvalti,breakfast
signer7_sample932,102,kahvalti,breakfast
signer7_sample992,102,kahvalti,breakfast
signer7_sample1530,102,kahvalti,breakfast
signer7_sample1617,102,kahvalti,breakfast
signer7_sample1829,102,kahvalti,breakfast
signer7_sample1835,102,kahvalti,breakfast
signer7_sample1935,102,kahvalti,breakfast
signer7_sample2086,102,kahvalti,breakfast
signer7_sample2383,102,kahvalti,breakfast
signer8_sample209,102,kahvalti,breakfast
signer8_sample219,102,kahvalti,breakfast
signer8_sample412,102,kahvalti,breakfast
signer8_sample521,102,kahvalti,breakfast
signer8_sample1138,102,kahvalti,breakfast
signer8_sample1565,102,kahvalti,breakfast
signer8_sample1623,102,kahvalti,breakfast
signer8_sample1698,102,kahvalti,breakfast
signer8_sample1871,102,kahvalti,breakfast
signer8_sample1967,102,kahvalti,breakfast
signer8_sample2008,102,kahvalti,breakfast
signer8_sample2197,102,kahvalti,breakfast
signer9_sample287,102,kahvalti,breakfast
signer9_sample357,102,kahvalti,breakfast
signer9_sample595,102,kahvalti,breakfast
signer10_sample188,102,kahvalti,breakfast
signer10_sample250,102,kahvalti,breakfast
signer10_sample345,102,kahvalti,breakfast
signer12_sample187,102,kahvalti,breakfast
signer12_sample336,102,kahvalti,breakfast
signer12_sample775,102,kahvalti,breakfast
signer12_sample935,102,kahvalti,breakfast
signer12_sample1265,102,kahvalti,breakfast
signer12_sample1300,102,kahvalti,breakfast
signer12_sample1372,102,kahvalti,breakfast
signer12_sample1373,102,kahvalti,breakfast
signer12_sample1531,102,kahvalti,breakfast
signer13_sample102,102,kahvalti,breakfast
signer13_sample359,102,kahvalti,breakfast
signer13_sample529,102,kahvalti,breakfast
signer13_sample565,102,kahvalti,breakfast
signer13_sample1008,102,kahvalti,breakfast
signer13_sample1228,102,kahvalti,breakfast
signer13_sample1368,102,kahvalti,breakfast
signer13_sample1392,102,kahvalti,breakfast
signer13_sample1430,102,kahvalti,breakfast
signer15_sample110,102,kahvalti,breakfast
signer15_sample258,102,kahvalti,breakfast
signer15_sample372,102,kahvalti,breakfast
signer17_sample312,102,kahvalti,breakfast
signer17_sample330,102,kahvalti,breakfast
signer19_sample118,102,kahvalti,breakfast
signer19_sample549,102,kahvalti,breakfast
signer19_sample582,102,kahvalti,breakfast
signer20_sample420,102,kahvalti,breakfast
signer20_sample454,102,kahvalti,breakfast
signer20_sample467,102,kahvalti,breakfast
signer21_sample2,102,kahvalti,breakfast
signer21_sample54,102,kahvalti,breakfast
signer21_sample97,102,kahvalti,breakfast
signer22_sample256,102,kahvalti,breakfast
signer22_sample502,102,kahvalti,breakfast
signer23_sample44,102,kahvalti,breakfast
signer23_sample83,102,kahvalti,breakfast
signer23_sample175,102,kahvalti,breakfast
signer24_sample65,102,kahvalti,breakfast
signer24_sample74,102,kahvalti,breakfast
signer24_sample312,102,kahvalti,breakfast
signer26_sample234,102,kahvalti,breakfast
signer26_sample606,102,kahvalti,breakfast
signer26_sample623,102,kahvalti,breakfast
signer28_sample80,102,kahvalti,breakfast
signer28_sample84,102,kahvalti,breakfast
signer28_sample143,102,kahvalti,breakfast
signer29_sample206,102,kahvalti,breakfast
signer29_sample569,102,kahvalti,breakfast
signer29_sample628,102,kahvalti,breakfast
signer31_sample37,102,kahvalti,breakfast
signer31_sample236,102,kahvalti,breakfast
signer31_sample476,102,kahvalti,breakfast
signer32_sample365,102,kahvalti,breakfast
signer32_sample565,102,kahvalti,breakfast
signer33_sample431,102,kahvalti,breakfast
signer33_sample445,102,kahvalti,breakfast
signer33_sample549,102,kahvalti,breakfast
signer36_sample93,102,kahvalti,breakfast
signer36_sample113,102,kahvalti,breakfast
signer36_sample526,102,kahvalti,breakfast
signer37_sample4,102,kahvalti,breakfast
signer37_sample303,102,kahvalti,breakfast
signer38_sample18,102,kahvalti,breakfast
signer38_sample236,102,kahvalti,breakfast
signer38_sample288,102,kahvalti,breakfast
signer40_sample52,102,kahvalti,breakfast
signer40_sample199,102,kahvalti,breakfast
signer40_sample567,102,kahvalti,breakfast
signer41_sample170,102,kahvalti,breakfast
signer41_sample247,102,kahvalti,breakfast
signer41_sample665,102,kahvalti,breakfast
signer42_sample58,102,kahvalti,breakfast
signer42_sample178,102,kahvalti,breakfast
signer42_sample347,102,kahvalti,breakfast
signer0_sample10,19,ayni,same
signer0_sample72,19,ayni,same
signer0_sample136,19,ayni,same
signer0_sample767,19,ayni,same
signer0_sample1163,19,ayni,same
signer0_sample1168,19,ayni,same
signer2_sample82,19,ayni,same
signer2_sample86,19,ayni,same
signer2_sample600,19,ayni,same
signer2_sample879,19,ayni,same
signer2_sample914,19,ayni,same
signer2_sample963,19,ayni,same
signer3_sample108,19,ayni,same
signer3_sample285,19,ayni,same
signer3_sample549,19,ayni,same
signer5_sample238,19,ayni,same
signer5_sample632,19,ayni,same
signer5_sample649,19,ayni,same
signer7_sample127,19,ayni,same
signer7_sample866,19,ayni,same
signer7_sample896,19,ayni,same
signer7_sample1109,19,ayni,same
signer7_sample1251,19,ayni,same
signer7_sample1361,19,ayni,same
signer7_sample1399,19,ayni,same
signer7_sample1711,19,ayni,same
signer7_sample1906,19,ayni,same
signer7_sample1962,19,ayni,same
signer7_sample2496,19,ayni,same
signer7_sample2624,19,ayni,same
signer8_sample314,19,ayni,same
signer8_sample434,19,ayni,same
signer8_sample717,19,ayni,same
signer8_sample1376,19,ayni,same
signer8_sample1475,19,ayni,same
signer8_sample1726,19,ayni,same
signer8_sample1779,19,ayni,same
signer8_sample2032,19,ayni,same
signer8_sample2043,19,ayni,same
signer8_sample2324,19,ayni,same
signer8_sample2461,19,ayni,same
signer8_sample2589,19,ayni,same
signer9_sample351,19,ayni,same
signer9_sample425,19,ayni,same
signer9_sample431,19,ayni,same
signer10_sample78,19,ayni,same
signer10_sample394,19,ayni,same
signer10_sample548,19,ayni,same
signer12_sample274,19,ayni,same
signer12_sample349,19,ayni,same
signer12_sample808,19,ayni,same
signer12_sample903,19,ayni,same
signer12_sample1046,19,ayni,same
signer12_sample1409,19,ayni,same
signer12_sample1432,19,ayni,same
signer12_sample1558,19,ayni,same
signer12_sample1974,19,ayni,same
signer13_sample23,19,ayni,same
signer13_sample620,19,ayni,same
signer13_sample950,19,ayni,same
signer13_sample1048,19,ayni,same
signer13_sample1268,19,ayni,same
signer13_sample1354,19,ayni,same
signer13_sample1717,19,ayni,same
signer13_sample1727,19,ayni,same
signer13_sample1805,19,ayni,same
signer15_sample131,19,ayni,same
signer15_sample146,19,ayni,same
signer17_sample122,19,ayni,same
signer17_sample328,19,ayni,same
signer19_sample182,19,ayni,same
signer19_sample360,19,ayni,same
signer20_sample378,19,ayni,same
signer20_sample402,19,ayni,same
signer20_sample618,19,ayni,same
signer21_sample277,19,ayni,same
signer21_sample341,19,ayni,same
signer21_sample413,19,ayni,same
signer22_sample149,19,ayni,same
signer22_sample564,19,ayni,same
signer23_sample42,19,ayni,same
signer23_sample333,19,ayni,same
signer23_sample495,19,ayni,same
signer24_sample297,19,ayni,same
signer24_sample658,19,ayni,same
signer24_sample665,19,ayni,same
signer26_sample211,19,ayni,same
signer26_sample394,19,ayni,same
signer26_sample632,19,ayni,same
signer28_sample402,19,ayni,same
signer28_sample590,19,ayni,same
signer29_sample233,19,ayni,same
signer29_sample268,19,ayni,same
signer29_sample611,19,ayni,same
signer31_sample475,19,ayni,same
signer31_sample539,19,ayni,same
signer31_sample543,19,ayni,same
signer32_sample52,19,ayni,same
signer32_sample268,19,ayni,same
signer32_sample302,19,ayni,same
signer33_sample73,19,ayni,same
signer33_sample268,19,ayni,same
signer33_sample271,19,ayni,same
signer36_sample116,19,ayni,same
signer36_sample334,19,ayni,same
signer37_sample447,19,ayni,same
signer37_sample578,19,ayni,same
signer37_sample628,19,ayni,same
signer38_sample24,19,ayni,same
signer38_sample325,19,ayni,same
signer38_sample388,19,ayni,same
signer40_sample193,19,ayni,same
